City,Value,ValueFaux,y
Shandie,40,-1000,0
Shandra,8,-1000,0
Shandy,45,-1000,0
Shane,5,-1000,0
Shani,85,-1000,0
Shanie,79,-1000,0
Shanna,57,-1000,0
Shannah,93,-1000,0
Shannen,89,-1000,0
Shannon,60,-1000,0
Shanon,38,-1000,0
Shanta,11,-1000,0
Shantee,99,-1000,0
Shara,64,-1000,0
Sharai,92,-1000,0
Shari,63,-1000,0
Sharia,63,-1000,0
Sharity,46,-1000,0
Sharl,44,-1000,0
Sharla,68,-1000,0
Sharleen,40,-1000,0
Sharlene,67,-1000,0
Sharline,21,-1000,0
Sharon,53,-1000,0
Sharona,62,-1000,0
Sharron,12,-1000,0
Sharyl,36,-1000,0
Shaun,12,-1000,0
Shauna,0,-1000,0
Shawn,34,-1000,0
Shawna,5,-1000,0
Shawnee,41,-1000,0
Shay,27,-1000,0
Shayla,7,-1000,0
Shaylah,21,-1000,0
Shaylyn,46,-1000,0
Shaylynn,6,-1000,0
Shayna,55,-1000,0
Shayne,7,-1000,0
Shea,76,-1000,0
Sheba,60,-1000,0
Sheela,12,-1000,0
Sheelagh,60,-1000,0
Sheelah,41,-1000,0
Sheena,53,-1000,0
Sheeree,3,-1000,0
Sheila,16,-1000,0
Sheila-Kathryn,43,-1000,0
Sheilah,55,-1000,0
Shel,35,-1000,0
Shela,1,-1000,0
Shelagh,64,-1000,0
Shelba,80,-1000,0
Shelbi,30,-1000,0
Shelby,47,-1000,0
Shelia,82,-1000,0
Shell,66,-1000,0
Shelley,94,-1000,0
Shelli,28,-1000,0
Shellie,35,-1000,0
Shelly,75,-1000,0
Shena,58,-1000,0
Sher,50,-1000,0
Sheree,29,-1000,0
Sheri,73,-1000,0
Sherie,92,-1000,0
Sherill,90,-1000,0
Sherilyn,71,-1000,0
Sherline,77,-1000,0
Sherri,70,-1000,0
Sherrie,81,-1000,0
Sherry,42,-1000,0
Sherye,13,-1000,0
Sheryl,0,-1000,0
Shina,5,-1000,0
Shir,17,-1000,0
Shirl,1,-1000,0
Shirlee,72,-1000,0
Shirleen,33,-1000,0
Shirlene,14,-1000,0
Shirley,74,-1000,0
Shirline,68,-1000,0
Shoshana,36,-1000,0
Shoshanna,32,-1000,0
Siana,90,-1000,0
Sianna,52,-1000,0
Sib,48,-1000,0
Sibbie,3,-1000,0
Sibby,62,-1000,0
Sibeal,6,-1000,0
Sibel,23,-1000,0
Sibella,14,-1000,0
Sibelle,1,-1000,0
Sibilla,76,-1000,0
Sibley,44,-1000,0
Sibyl,38,-1000,0
Sibylla,12,-1000,0
Sibylle,61,-1000,0
Sidoney,18,-1000,0
Sidonia,10,-1000,0
Sidonnie,6,-1000,0
Sigrid,12,-1000,0
Sile,11,-1000,0
Sileas,58,-1000,0
Silva,41,-1000,0
Silvana,52,-1000,0
Silvia,28,-1000,0
Silvie,14,-1000,0
Simona,48,-1000,0
Simone,2,-1000,0
Simonette,6,-1000,0
Simonne,45,-1000,0
Sindee,23,-1000,0
Siobhan,87,-1000,0
Sioux,53,-1000,0
Siouxie,61,-1000,0
Sisely,99,-1000,0
Sisile,43,-1000,0
Sissie,51,-1000,0
Sissy,46,-1000,0
Siusan,75,-1000,0
Sofia,31,-1000,0
Sofie,53,-1000,0
Sondra,38,-1000,0
Sonia,7,-1000,0
Sonja,9,-1000,0
Sonni,70,-1000,0
Sonnie,48,-1000,0
Sonnnie,23,-1000,0
Sonny,33,-1000,0
Sonya,39,-1000,0
Sophey,11,-1000,0
Sophi,11,-1000,0
Sophia,32,-1000,0
Sophie,88,-1000,0
Sophronia,98,-1000,0
Sorcha,32,-1000,0
Sosanna,25,-1000,0
Stace,66,-1000,0
Stacee,29,-1000,0
Stacey,63,-1000,0
Staci,65,-1000,0
Stacia,17,-1000,0
Stacie,52,-1000,0
Stacy,53,-1000,0
Stafani,39,-1000,0
Star,87,-1000,0
Starla,57,-1000,0
Starlene,36,-1000,0
Starlin,64,-1000,0
Starr,76,-1000,0
Stefa,22,-1000,0
Stefania,29,-1000,0
Stefanie,11,-1000,0
Steffane,49,-1000,0
Steffi,41,-1000,0
Steffie,4,-1000,0
Stella,53,-1000,0
Stepha,77,-1000,0
Stephana,56,-1000,0
Stephani,79,-1000,0
Stephanie,45,-1000,0
Stephannie,34,-1000,0
Stephenie,87,-1000,0
Stephi,77,-1000,0
Stephie,37,-1000,0
Stephine,99,-1000,0
Stesha,43,-1000,0
Stevana,96,-1000,0
Stevena,67,-1000,0
Stoddard,99,-1000,0
Storm,69,-1000,0
Stormi,82,-1000,0
Stormie,29,-1000,0
Stormy,12,-1000,0
Sue,33,-1000,0
Suellen,60,-1000,0
Sukey,72,-1000,0
Suki,61,-1000,0
Sula,83,-1000,0
Sunny,58,-1000,0
Sunshine,15,-1000,0
Susan,18,-1000,0
Susana,3,-1000,0
Susanetta,4,-1000,0
Susann,36,-1000,0
Susanna,6,-1000,0
Susannah,42,-1000,0
Susanne,42,-1000,0
Susette,75,-1000,0
Susi,87,-1000,0
Susie,87,-1000,0
Susy,35,-1000,0
Suzann,78,-1000,0
Suzanna,63,-1000,0
Suzanne,70,-1000,0
Suzette,90,-1000,0
Suzi,8,-1000,0
Suzie,24,-1000,0
Suzy,22,-1000,0
Sybil,3,-1000,0
Sybila,94,-1000,0
Sybilla,99,-1000,0
Sybille,40,-1000,0
Sybyl,94,-1000,0
Sydel,17,-1000,0
Sydelle,63,-1000,0
Sydney,68,-1000,0
Sylvia,16,-1000,0
Tabatha,0,-1000,0
Tabbatha,87,-1000,0
Tabbi,99,-1000,0
Tabbie,30,-1000,0
Tabbitha,32,-1000,0
Tabby,53,-1000,0
Tabina,66,-1000,0
Tabitha,63,-1000,0
Taffy,73,-1000,0
Talia,5,-1000,0
Tallia,13,-1000,0
Tallie,91,-1000,0
Tallou,58,-1000,0
Tallulah,11,-1000,0
Tally,70,-1000,0
Talya,60,-1000,0
Talyah,67,-1000,0
Tamar,79,-1000,0
Tamara,46,-1000,0
Tamarah,76,-1000,0
Tamarra,62,-1000,0
Tamera,11,-1000,0
Tami,88,-1000,0
Tamiko,18,-1000,0
Tamma,86,-1000,0
Tammara,59,-1000,0
Tammi,23,-1000,0
Tammie,52,-1000,0
Tammy,78,-1000,0
Tamqrah,48,-1000,0
Tamra,39,-1000,0
Tana,70,-1000,0
Tandi,59,-1000,0
Tandie,45,-1000,0
Tandy,90,-1000,0
Tanhya,25,-1000,0
Tani,55,-1000,0
Tania,40,-1000,0
Tanitansy,8,-1000,0
Tansy,6,-1000,0
Tanya,36,-1000,0
Tara,77,-1000,0
Tarah,69,-1000,0
Tarra,93,-1000,0
Tarrah,78,-1000,0
Taryn,91,-1000,0
Tasha,67,-1000,0
Tasia,70,-1000,0
Tate,99,-1000,0
Tatiana,23,-1000,0
Tatiania,26,-1000,0
Tatum,97,-1000,0
Tawnya,58,-1000,0
Tawsha,71,-1000,0
Ted,98,-1000,0
Tedda,41,-1000,0
Teddi,18,-1000,0
Teddie,8,-1000,0
Teddy,47,-1000,0
Tedi,20,-1000,0
Tedra,85,-1000,0
Teena,17,-1000,0
TEirtza,55,-1000,0
Teodora,77,-1000,0
Tera,94,-1000,0
Teresa,80,-1000,0
Terese,34,-1000,0
Teresina,75,-1000,0
Teresita,44,-1000,0
Teressa,50,-1000,0
Teri,34,-1000,0
Teriann,69,-1000,0
Terra,82,-1000,0
Terri,31,-1000,0
Terrie,22,-1000,0
Terrijo,69,-1000,0
Terry,44,-1000,0
Terrye,87,-1000,0
Tersina,18,-1000,0
Terza,22,-1000,0
Tess,17,-1000,0
Tessa,50,-1000,0
Tessi,55,-1000,0
Tessie,97,-1000,0
Tessy,74,-1000,0
Thalia,73,-1000,0
Thea,18,-1000,0
Theadora,46,-1000,0
Theda,78,-1000,0
Thekla,8,-1000,0
Thelma,79,-1000,0
Theo,87,-1000,0
Theodora,66,-1000,0
Theodosia,74,-1000,0
Theresa,28,-1000,0
Therese,87,-1000,0
Theresina,82,-1000,0
Theresita,24,-1000,0
Theressa,62,-1000,0
Therine,6,-1000,0
Thia,51,-1000,0
Thomasa,53,-1000,0
Thomasin,39,-1000,0
Thomasina,64,-1000,0
Thomasine,88,-1000,0
Tiena,58,-1000,0
Tierney,72,-1000,0
Tiertza,11,-1000,0
Tiff,39,-1000,0
Tiffani,78,-1000,0
Tiffanie,94,-1000,0
Tiffany,19,-1000,0
Tiffi,91,-1000,0
Tiffie,36,-1000,0
Tiffy,45,-1000,0
Tilda,54,-1000,0
Tildi,85,-1000,0
Tildie,84,-1000,0
Tildy,87,-1000,0
Tillie,57,-1000,0
Tilly,99,-1000,0
Tim,4,-1000,0
Timi,3,-1000,0
Timmi,36,-1000,0
Timmie,3,-1000,0
Timmy,81,-1000,0
Timothea,83,-1000,0
Tina,24,-1000,0
Tine,2,-1000,0
Tiphani,77,-1000,0
Tiphanie,81,-1000,0
Tiphany,44,-1000,0
Tish,40,-1000,0
Tisha,76,-1000,0
Tobe,32,-1000,0
Tobey,70,-1000,0
Tobi,58,-1000,0
Toby,11,-1000,0
Tobye,5,-1000,0
Toinette,25,-1000,0
Toma,95,-1000,0
Tomasina,92,-1000,0
Tomasine,86,-1000,0
Tomi,1,-1000,0
Tommi,18,-1000,0
Tommie,47,-1000,0
Tommy,79,-1000,0
Toni,1,-1000,0
Tonia,28,-1000,0
Tonie,9,-1000,0
Tony,43,-1000,0
Tonya,91,-1000,0
Tonye,73,-1000,0
Tootsie,83,-1000,0
Torey,24,-1000,0
Tori,59,-1000,0
Torie,0,-1000,0
Torrie,79,-1000,0
Tory,98,-1000,0
Tova,7,-1000,0
Tove,21,-1000,0
Tracee,13,-1000,0
Tracey,60,-1000,0
Traci,78,-1000,0
Tracie,47,-1000,0
Tracy,66,-1000,0
Trenna,57,-1000,0
Tresa,4,-1000,0
Trescha,3,-1000,0
Tressa,89,-1000,0
Tricia,63,-1000,0
Trina,58,-1000,0
Trish,20,-1000,0
Trisha,11,-1000,0
Trista,40,-1000,0
Trix,25,-1000,0
Trixi,52,-1000,0
Trixie,91,-1000,0
Trixy,43,-1000,0
Truda,47,-1000,0
Trude,37,-1000,0
Trudey,42,-1000,0
Trudi,22,-1000,0
Trudie,20,-1000,0
Trudy,2,-1000,0
Trula,45,-1000,0
Tuesday,77,-1000,0
Twila,76,-1000,0
Twyla,42,-1000,0
Tybi,85,-1000,0
Tybie,84,-1000,0
Tyne,23,-1000,0
Ula,1,-1000,0
Ulla,35,-1000,0
Ulrica,72,-1000,0
Ulrika,76,-1000,0
Ulrikaumeko,43,-1000,0
Ulrike,99,-1000,0
Umeko,48,-1000,0
Una,76,-1000,0
Ursa,37,-1000,0
Ursala,8,-1000,0
Ursola,81,-1000,0
Ursula,54,-1000,0
Ursulina,79,-1000,0
Ursuline,24,-1000,0
Uta,46,-1000,0
Val,70,-1000,0
Valaree,59,-1000,0
Valaria,22,-1000,0
Vale,14,-1000,0
Valeda,82,-1000,0
Valencia,52,-1000,0
Valene,55,-1000,0
Valenka,20,-1000,0
Valentia,24,-1000,0
Valentina,84,-1000,0
Valentine,28,-1000,0
Valera,0,-1000,0
Valeria,92,-1000,0
Valerie,61,-1000,0
Valery,74,-1000,0
Valerye,79,-1000,0
Valida,68,-1000,0
Valina,18,-1000,0
Valli,78,-1000,0
Vallie,5,-1000,0
Vally,92,-1000,0
Valma,67,-1000,0
Valry,78,-1000,0
Van,3,-1000,0
Vanda,83,-1000,0
Vanessa,43,-1000,0
Vania,60,-1000,0
Vanna,30,-1000,0
Vanni,49,-1000,0
Vannie,81,-1000,0
Vanny,1,-1000,0
Vanya,90,-1000,0
Veda,13,-1000,0
Velma,33,-1000,0
Velvet,31,-1000,0
Venita,27,-1000,0
Venus,92,-1000,0
Vera,29,-1000,0
Veradis,4,-1000,0
Vere,14,-1000,0
Verena,42,-1000,0
Verene,52,-1000,0
Veriee,25,-1000,0
Verile,14,-1000,0
Verina,45,-1000,0
Verine,39,-1000,0
Verla,40,-1000,0
Verna,31,-1000,0
Vernice,21,-1000,0
Veronica,92,-1000,0
Veronika,10,-1000,0
Veronike,95,-1000,0
Veronique,5,-1000,0
Vevay,38,-1000,0
Vi,59,-1000,0
Vicki,60,-1000,0
Vickie,17,-1000,0
Vicky,51,-1000,0
Victoria,74,-1000,0
Vida,21,-1000,0
Viki,37,-1000,0
Vikki,25,-1000,0
Vikky,86,-1000,0
Vilhelmina,5,-1000,0
Vilma,31,-1000,0
Vin,53,-1000,0
Vina,8,-1000,0
Vinita,8,-1000,0
Vinni,88,-1000,0
Vinnie,78,-1000,0
Vinny,44,-1000,0
Viola,24,-1000,0
Violante,52,-1000,0
Viole,42,-1000,0
Violet,48,-1000,0
Violetta,35,-1000,0
Violette,99,-1000,0
Virgie,95,-1000,0
Virgina,44,-1000,0
Virginia,84,-1000,0
Virginie,1,-1000,0
Vita,28,-1000,0
Vitia,30,-1000,0
Vitoria,93,-1000,0
Vittoria,66,-1000,0
Viv,60,-1000,0
Viva,84,-1000,0
Vivi,39,-1000,0
Vivia,31,-1000,0
Vivian,51,-1000,0
Viviana,59,-1000,0
Vivianna,40,-1000,0
Vivianne,10,-1000,0
Vivie,88,-1000,0
Vivien,33,-1000,0
Viviene,73,-1000,0
Vivienne,97,-1000,0
Viviyan,15,-1000,0
Vivyan,69,-1000,0
Vivyanne,38,-1000,0
Vonni,71,-1000,0
Vonnie,66,-1000,0
Vonny,68,-1000,0
Vyky,87,-1000,0
Wallie,56,-1000,0
Wallis,28,-1000,0
Walliw,81,-1000,0
Wally,88,-1000,0
Waly,42,-1000,0
Wanda,30,-1000,0
Wandie,4,-1000,0
Wandis,49,-1000,0
Waneta,42,-1000,0
Wanids,97,-1000,0
Wenda,28,-1000,0
Wendeline,67,-1000,0
Wendi,83,-1000,0
Wendie,60,-1000,0
Wendy,48,-1000,0
Wendye,96,-1000,0
Wenona,5,-1000,0
Wenonah,53,-1000,0
Whitney,82,-1000,0
Wileen,41,-1000,0
Wilhelmina,18,-1000,0
Wilhelmine,41,-1000,0
Wilie,49,-1000,0
Willa,42,-1000,0
Willabella,15,-1000,0
Willamina,13,-1000,0
Willetta,1,-1000,0
Willette,56,-1000,0
Willi,56,-1000,0
Willie,8,-1000,0
Willow,75,-1000,0
Willy,45,-1000,0
Willyt,75,-1000,0
Wilma,67,-1000,0
Wilmette,35,-1000,0
Wilona,72,-1000,0
Wilone,94,-1000,0
Wilow,71,-1000,0
Windy,9,-1000,0
Wini,39,-1000,0
Winifred,95,-1000,0
Winna,64,-1000,0
Winnah,66,-1000,0
Winne,12,-1000,0
Winni,47,-1000,0
Winnie,69,-1000,0
Winnifred,18,-1000,0
Winny,0,-1000,0
Winona,40,-1000,0
Winonah,29,-1000,0
Wren,29,-1000,0
Wrennie,21,-1000,0
Wylma,3,-1000,0
Wynn,84,-1000,0
Wynne,96,-1000,0
Wynnie,51,-1000,0
Wynny,92,-1000,0
Xaviera,51,-1000,0
Xena,62,-1000,0
Xenia,76,-1000,0
Xylia,9,-1000,0
Xylina,62,-1000,0
Yalonda,12,-1000,0
Yasmeen,30,-1000,0
Yasmin,73,-1000,0
Yelena,71,-1000,0
Yetta,34,-1000,0
Yettie,23,-1000,0
Yetty,73,-1000,0
Yevette,1,-1000,0
Ynes,77,-1000,0
Ynez,60,-1000,0
Yoko,45,-1000,0
Yolanda,86,-1000,0
Yolande,45,-1000,0
Yolane,61,-1000,0
Yolanthe,53,-1000,0
Yoshi,29,-1000,0
Yoshiko,67,-1000,0
Yovonnda,2,-1000,0
Ysabel,15,-1000,0
Yvette,53,-1000,0
Yvonne,66,-1000,0
Zabrina,0,-1000,0
Zahara,64,-1000,0
Zandra,92,-1000,0
Zaneta,89,-1000,0
Zara,66,-1000,0
Zarah,20,-1000,0
Zaria,37,-1000,0
Zarla,46,-1000,0
Zea,88,-1000,0
Zelda,92,-1000,0
Zelma,67,-1000,0
Zena,85,-1000,0
Zenia,20,-1000,0
Zia,65,-1000,0
Zilvia,69,-1000,0
Zita,53,-1000,0
Zitella,9,-1000,0
Zoe,85,-1000,0
Zola,46,-1000,0
Zonda,3,-1000,0
Zondra,7,-1000,0
Zonnya,55,-1000,0
Zora,50,-1000,0
Zorah,87,-1000,0
Zorana,99,-1000,0
Zorina,17,-1000,0
Zorine,48,-1000,0
Zsa Zsa,67,-1000,0
Zsazsa,64,-1000,0
Zulema,54,-1000,0
Zuzana,1,-1000,0
