City,Value,ValueFaux,y
Shandie,98,-1000,0
Shandra,67,-1000,0
Shandy,14,-1000,0
Shane,30,-1000,0
Shani,67,-1000,0
Shanie,7,-1000,0
Shanna,90,-1000,0
Shannah,33,-1000,0
Shannen,75,-1000,0
Shannon,3,-1000,0
Shanon,85,-1000,0
Shanta,75,-1000,0
Shantee,76,-1000,0
Shara,90,-1000,0
Sharai,69,-1000,0
Shari,55,-1000,0
Sharia,9,-1000,0
Sharity,47,-1000,0
Sharl,21,-1000,0
Sharla,65,-1000,0
Sharleen,26,-1000,0
Sharlene,11,-1000,0
Sharline,85,-1000,0
Sharon,80,-1000,0
Sharona,89,-1000,0
Sharron,86,-1000,0
Sharyl,78,-1000,0
Shaun,11,-1000,0
Shauna,69,-1000,0
Shawn,80,-1000,0
Shawna,95,-1000,0
Shawnee,63,-1000,0
Shay,64,-1000,0
Shayla,88,-1000,0
Shaylah,46,-1000,0
Shaylyn,16,-1000,0
Shaylynn,11,-1000,0
Shayna,78,-1000,0
Shayne,33,-1000,0
Shea,67,-1000,0
Sheba,79,-1000,0
Sheela,69,-1000,0
Sheelagh,19,-1000,0
Sheelah,99,-1000,0
Sheena,41,-1000,0
Sheeree,22,-1000,0
Sheila,65,-1000,0
Sheila-Kathryn,59,-1000,0
Sheilah,59,-1000,0
Shel,4,-1000,0
Shela,17,-1000,0
Shelagh,45,-1000,0
Shelba,76,-1000,0
Shelbi,54,-1000,0
Shelby,18,-1000,0
Shelia,12,-1000,0
Shell,68,-1000,0
Shelley,33,-1000,0
Shelli,52,-1000,0
Shellie,39,-1000,0
Shelly,47,-1000,0
Shena,64,-1000,0
Sher,15,-1000,0
Sheree,68,-1000,0
Sheri,90,-1000,0
Sherie,5,-1000,0
Sherill,49,-1000,0
Sherilyn,98,-1000,0
Sherline,72,-1000,0
Sherri,61,-1000,0
Sherrie,83,-1000,0
Sherry,57,-1000,0
Sherye,48,-1000,0
Sheryl,95,-1000,0
Shina,16,-1000,0
Shir,29,-1000,0
Shirl,86,-1000,0
Shirlee,96,-1000,0
Shirleen,8,-1000,0
Shirlene,73,-1000,0
Shirley,52,-1000,0
Shirline,26,-1000,0
Shoshana,51,-1000,0
Shoshanna,12,-1000,0
Siana,44,-1000,0
Sianna,13,-1000,0
Sib,37,-1000,0
Sibbie,46,-1000,0
Sibby,60,-1000,0
Sibeal,62,-1000,0
Sibel,27,-1000,0
Sibella,65,-1000,0
Sibelle,21,-1000,0
Sibilla,11,-1000,0
Sibley,73,-1000,0
Sibyl,4,-1000,0
Sibylla,90,-1000,0
Sibylle,38,-1000,0
Sidoney,58,-1000,0
Sidonia,2,-1000,0
Sidonnie,4,-1000,0
Sigrid,18,-1000,0
Sile,68,-1000,0
Sileas,67,-1000,0
Silva,58,-1000,0
Silvana,24,-1000,0
Silvia,97,-1000,0
Silvie,20,-1000,0
Simona,43,-1000,0
Simone,56,-1000,0
Simonette,97,-1000,0
Simonne,67,-1000,0
Sindee,53,-1000,0
Siobhan,73,-1000,0
Sioux,75,-1000,0
Siouxie,97,-1000,0
Sisely,75,-1000,0
Sisile,90,-1000,0
Sissie,46,-1000,0
Sissy,84,-1000,0
Siusan,63,-1000,0
Sofia,52,-1000,0
Sofie,24,-1000,0
Sondra,78,-1000,0
Sonia,10,-1000,0
Sonja,79,-1000,0
Sonni,19,-1000,0
Sonnie,24,-1000,0
Sonnnie,68,-1000,0
Sonny,78,-1000,0
Sonya,21,-1000,0
Sophey,51,-1000,0
Sophi,60,-1000,0
Sophia,79,-1000,0
Sophie,15,-1000,0
Sophronia,30,-1000,0
Sorcha,75,-1000,0
Sosanna,63,-1000,0
Stace,96,-1000,0
Stacee,49,-1000,0
Stacey,29,-1000,0
Staci,24,-1000,0
Stacia,69,-1000,0
Stacie,37,-1000,0
Stacy,78,-1000,0
Stafani,66,-1000,0
Star,26,-1000,0
Starla,27,-1000,0
Starlene,20,-1000,0
Starlin,29,-1000,0
Starr,75,-1000,0
Stefa,97,-1000,0
Stefania,78,-1000,0
Stefanie,28,-1000,0
Steffane,95,-1000,0
Steffi,4,-1000,0
Steffie,30,-1000,0
Stella,63,-1000,0
Stepha,90,-1000,0
Stephana,62,-1000,0
Stephani,94,-1000,0
Stephanie,87,-1000,0
Stephannie,90,-1000,0
Stephenie,36,-1000,0
Stephi,53,-1000,0
Stephie,67,-1000,0
Stephine,47,-1000,0
Stesha,36,-1000,0
Stevana,71,-1000,0
Stevena,18,-1000,0
Stoddard,13,-1000,0
Storm,63,-1000,0
Stormi,7,-1000,0
Stormie,15,-1000,0
Stormy,91,-1000,0
Sue,29,-1000,0
Suellen,2,-1000,0
Sukey,70,-1000,0
Suki,37,-1000,0
Sula,17,-1000,0
Sunny,16,-1000,0
Sunshine,12,-1000,0
Susan,46,-1000,0
Susana,10,-1000,0
Susanetta,8,-1000,0
Susann,43,-1000,0
Susanna,9,-1000,0
Susannah,57,-1000,0
Susanne,12,-1000,0
Susette,92,-1000,0
Susi,51,-1000,0
Susie,0,-1000,0
Susy,68,-1000,0
Suzann,39,-1000,0
Suzanna,32,-1000,0
Suzanne,70,-1000,0
Suzette,38,-1000,0
Suzi,88,-1000,0
Suzie,14,-1000,0
Suzy,89,-1000,0
Sybil,56,-1000,0
Sybila,76,-1000,0
Sybilla,6,-1000,0
Sybille,90,-1000,0
Sybyl,34,-1000,0
Sydel,15,-1000,0
Sydelle,72,-1000,0
Sydney,49,-1000,0
Sylvia,91,-1000,0
Tabatha,3,-1000,0
Tabbatha,77,-1000,0
Tabbi,24,-1000,0
Tabbie,58,-1000,0
Tabbitha,86,-1000,0
Tabby,47,-1000,0
Tabina,12,-1000,0
Tabitha,54,-1000,0
Taffy,79,-1000,0
Talia,6,-1000,0
Tallia,76,-1000,0
Tallie,36,-1000,0
Tallou,55,-1000,0
Tallulah,31,-1000,0
Tally,74,-1000,0
Talya,99,-1000,0
Talyah,21,-1000,0
Tamar,50,-1000,0
Tamara,82,-1000,0
Tamarah,80,-1000,0
Tamarra,77,-1000,0
Tamera,38,-1000,0
Tami,65,-1000,0
Tamiko,86,-1000,0
Tamma,6,-1000,0
Tammara,97,-1000,0
Tammi,11,-1000,0
Tammie,13,-1000,0
Tammy,0,-1000,0
Tamqrah,98,-1000,0
Tamra,68,-1000,0
Tana,44,-1000,0
Tandi,64,-1000,0
Tandie,94,-1000,0
Tandy,90,-1000,0
Tanhya,86,-1000,0
Tani,21,-1000,0
Tania,36,-1000,0
Tanitansy,69,-1000,0
Tansy,72,-1000,0
Tanya,47,-1000,0
Tara,35,-1000,0
Tarah,94,-1000,0
Tarra,87,-1000,0
Tarrah,66,-1000,0
Taryn,36,-1000,0
Tasha,87,-1000,0
Tasia,33,-1000,0
Tate,11,-1000,0
Tatiana,85,-1000,0
Tatiania,88,-1000,0
Tatum,57,-1000,0
Tawnya,10,-1000,0
Tawsha,90,-1000,0
Ted,40,-1000,0
Tedda,66,-1000,0
Teddi,29,-1000,0
Teddie,31,-1000,0
Teddy,84,-1000,0
Tedi,30,-1000,0
Tedra,64,-1000,0
Teena,94,-1000,0
TEirtza,37,-1000,0
Teodora,80,-1000,0
Tera,65,-1000,0
Teresa,16,-1000,0
Terese,19,-1000,0
Teresina,36,-1000,0
Teresita,51,-1000,0
Teressa,36,-1000,0
Teri,35,-1000,0
Teriann,11,-1000,0
Terra,41,-1000,0
Terri,78,-1000,0
Terrie,54,-1000,0
Terrijo,1,-1000,0
Terry,52,-1000,0
Terrye,35,-1000,0
Tersina,82,-1000,0
Terza,76,-1000,0
Tess,45,-1000,0
Tessa,54,-1000,0
Tessi,73,-1000,0
Tessie,51,-1000,0
Tessy,97,-1000,0
Thalia,1,-1000,0
Thea,99,-1000,0
Theadora,26,-1000,0
Theda,88,-1000,0
Thekla,42,-1000,0
Thelma,14,-1000,0
Theo,38,-1000,0
Theodora,81,-1000,0
Theodosia,90,-1000,0
Theresa,1,-1000,0
Therese,46,-1000,0
Theresina,45,-1000,0
Theresita,57,-1000,0
Theressa,15,-1000,0
Therine,41,-1000,0
Thia,0,-1000,0
Thomasa,84,-1000,0
Thomasin,65,-1000,0
Thomasina,54,-1000,0
Thomasine,52,-1000,0
Tiena,87,-1000,0
Tierney,6,-1000,0
Tiertza,16,-1000,0
Tiff,74,-1000,0
Tiffani,22,-1000,0
Tiffanie,57,-1000,0
Tiffany,60,-1000,0
Tiffi,35,-1000,0
Tiffie,76,-1000,0
Tiffy,90,-1000,0
Tilda,72,-1000,0
Tildi,78,-1000,0
Tildie,48,-1000,0
Tildy,71,-1000,0
Tillie,63,-1000,0
Tilly,62,-1000,0
Tim,93,-1000,0
Timi,65,-1000,0
Timmi,83,-1000,0
Timmie,76,-1000,0
Timmy,52,-1000,0
Timothea,51,-1000,0
Tina,88,-1000,0
Tine,41,-1000,0
Tiphani,51,-1000,0
Tiphanie,13,-1000,0
Tiphany,35,-1000,0
Tish,48,-1000,0
Tisha,22,-1000,0
Tobe,33,-1000,0
Tobey,12,-1000,0
Tobi,42,-1000,0
Toby,78,-1000,0
Tobye,76,-1000,0
Toinette,61,-1000,0
Toma,73,-1000,0
Tomasina,45,-1000,0
Tomasine,32,-1000,0
Tomi,44,-1000,0
Tommi,24,-1000,0
Tommie,54,-1000,0
Tommy,50,-1000,0
Toni,72,-1000,0
Tonia,94,-1000,0
Tonie,40,-1000,0
Tony,87,-1000,0
Tonya,34,-1000,0
Tonye,25,-1000,0
Tootsie,54,-1000,0
Torey,99,-1000,0
Tori,22,-1000,0
Torie,98,-1000,0
Torrie,12,-1000,0
Tory,61,-1000,0
Tova,96,-1000,0
Tove,56,-1000,0
Tracee,38,-1000,0
Tracey,46,-1000,0
Traci,1,-1000,0
Tracie,29,-1000,0
Tracy,60,-1000,0
Trenna,35,-1000,0
Tresa,19,-1000,0
Trescha,17,-1000,0
Tressa,92,-1000,0
Tricia,13,-1000,0
Trina,25,-1000,0
Trish,82,-1000,0
Trisha,68,-1000,0
Trista,4,-1000,0
Trix,67,-1000,0
Trixi,84,-1000,0
Trixie,44,-1000,0
Trixy,41,-1000,0
Truda,58,-1000,0
Trude,22,-1000,0
Trudey,82,-1000,0
Trudi,76,-1000,0
Trudie,97,-1000,0
Trudy,85,-1000,0
Trula,95,-1000,0
Tuesday,88,-1000,0
Twila,54,-1000,0
Twyla,24,-1000,0
Tybi,50,-1000,0
Tybie,91,-1000,0
Tyne,60,-1000,0
Ula,41,-1000,0
Ulla,18,-1000,0
Ulrica,67,-1000,0
Ulrika,80,-1000,0
Ulrikaumeko,40,-1000,0
Ulrike,81,-1000,0
Umeko,96,-1000,0
Una,48,-1000,0
Ursa,4,-1000,0
Ursala,75,-1000,0
Ursola,90,-1000,0
Ursula,47,-1000,0
Ursulina,97,-1000,0
Ursuline,11,-1000,0
Uta,70,-1000,0
Val,93,-1000,0
Valaree,22,-1000,0
Valaria,19,-1000,0
Vale,36,-1000,0
Valeda,1,-1000,0
Valencia,94,-1000,0
Valene,97,-1000,0
Valenka,31,-1000,0
Valentia,72,-1000,0
Valentina,0,-1000,0
Valentine,23,-1000,0
Valera,49,-1000,0
Valeria,90,-1000,0
Valerie,53,-1000,0
Valery,40,-1000,0
Valerye,39,-1000,0
Valida,3,-1000,0
Valina,88,-1000,0
Valli,50,-1000,0
Vallie,21,-1000,0
Vally,78,-1000,0
Valma,14,-1000,0
Valry,50,-1000,0
Van,75,-1000,0
Vanda,33,-1000,0
Vanessa,65,-1000,0
Vania,30,-1000,0
Vanna,47,-1000,0
Vanni,89,-1000,0
Vannie,57,-1000,0
Vanny,5,-1000,0
Vanya,1,-1000,0
Veda,84,-1000,0
Velma,22,-1000,0
Velvet,32,-1000,0
Venita,69,-1000,0
Venus,49,-1000,0
Vera,2,-1000,0
Veradis,16,-1000,0
Vere,14,-1000,0
Verena,91,-1000,0
Verene,84,-1000,0
Veriee,35,-1000,0
Verile,98,-1000,0
Verina,98,-1000,0
Verine,3,-1000,0
Verla,92,-1000,0
Verna,70,-1000,0
Vernice,81,-1000,0
Veronica,67,-1000,0
Veronika,10,-1000,0
Veronike,15,-1000,0
Veronique,58,-1000,0
Vevay,68,-1000,0
Vi,1,-1000,0
Vicki,24,-1000,0
Vickie,78,-1000,0
Vicky,73,-1000,0
Victoria,89,-1000,0
Vida,49,-1000,0
Viki,97,-1000,0
Vikki,70,-1000,0
Vikky,71,-1000,0
Vilhelmina,18,-1000,0
Vilma,43,-1000,0
Vin,42,-1000,0
Vina,1,-1000,0
Vinita,99,-1000,0
Vinni,75,-1000,0
Vinnie,27,-1000,0
Vinny,82,-1000,0
Viola,67,-1000,0
Violante,29,-1000,0
Viole,5,-1000,0
Violet,51,-1000,0
Violetta,36,-1000,0
Violette,86,-1000,0
Virgie,38,-1000,0
Virgina,58,-1000,0
Virginia,72,-1000,0
Virginie,85,-1000,0
Vita,72,-1000,0
Vitia,47,-1000,0
Vitoria,32,-1000,0
Vittoria,68,-1000,0
Viv,55,-1000,0
Viva,51,-1000,0
Vivi,83,-1000,0
Vivia,77,-1000,0
Vivian,84,-1000,0
Viviana,88,-1000,0
Vivianna,85,-1000,0
Vivianne,33,-1000,0
Vivie,47,-1000,0
Vivien,21,-1000,0
Viviene,38,-1000,0
Vivienne,60,-1000,0
Viviyan,1,-1000,0
Vivyan,78,-1000,0
Vivyanne,16,-1000,0
Vonni,12,-1000,0
Vonnie,81,-1000,0
Vonny,25,-1000,0
Vyky,54,-1000,0
Wallie,45,-1000,0
Wallis,61,-1000,0
Walliw,4,-1000,0
Wally,92,-1000,0
Waly,89,-1000,0
Wanda,61,-1000,0
Wandie,96,-1000,0
Wandis,50,-1000,0
Waneta,71,-1000,0
Wanids,83,-1000,0
Wenda,22,-1000,0
Wendeline,17,-1000,0
Wendi,95,-1000,0
Wendie,32,-1000,0
Wendy,9,-1000,0
Wendye,93,-1000,0
Wenona,28,-1000,0
Wenonah,46,-1000,0
Whitney,70,-1000,0
Wileen,43,-1000,0
Wilhelmina,98,-1000,0
Wilhelmine,62,-1000,0
Wilie,19,-1000,0
Willa,42,-1000,0
Willabella,75,-1000,0
Willamina,12,-1000,0
Willetta,28,-1000,0
Willette,21,-1000,0
Willi,25,-1000,0
Willie,17,-1000,0
Willow,82,-1000,0
Willy,96,-1000,0
Willyt,77,-1000,0
Wilma,15,-1000,0
Wilmette,55,-1000,0
Wilona,17,-1000,0
Wilone,91,-1000,0
Wilow,36,-1000,0
Windy,99,-1000,0
Wini,78,-1000,0
Winifred,15,-1000,0
Winna,46,-1000,0
Winnah,71,-1000,0
Winne,17,-1000,0
Winni,79,-1000,0
Winnie,38,-1000,0
Winnifred,70,-1000,0
Winny,65,-1000,0
Winona,21,-1000,0
Winonah,55,-1000,0
Wren,41,-1000,0
Wrennie,70,-1000,0
Wylma,0,-1000,0
Wynn,97,-1000,0
Wynne,94,-1000,0
Wynnie,18,-1000,0
Wynny,38,-1000,0
Xaviera,27,-1000,0
Xena,59,-1000,0
Xenia,42,-1000,0
Xylia,77,-1000,0
Xylina,54,-1000,0
Yalonda,25,-1000,0
Yasmeen,78,-1000,0
Yasmin,60,-1000,0
Yelena,71,-1000,0
Yetta,2,-1000,0
Yettie,11,-1000,0
Yetty,6,-1000,0
Yevette,66,-1000,0
Ynes,65,-1000,0
Ynez,84,-1000,0
Yoko,25,-1000,0
Yolanda,8,-1000,0
Yolande,50,-1000,0
Yolane,51,-1000,0
Yolanthe,13,-1000,0
Yoshi,96,-1000,0
Yoshiko,16,-1000,0
Yovonnda,46,-1000,0
Ysabel,87,-1000,0
Yvette,83,-1000,0
Yvonne,89,-1000,0
Zabrina,55,-1000,0
Zahara,72,-1000,0
Zandra,58,-1000,0
Zaneta,21,-1000,0
Zara,45,-1000,0
Zarah,67,-1000,0
Zaria,87,-1000,0
Zarla,46,-1000,0
Zea,78,-1000,0
Zelda,73,-1000,0
Zelma,76,-1000,0
Zena,24,-1000,0
Zenia,48,-1000,0
Zia,84,-1000,0
Zilvia,8,-1000,0
Zita,29,-1000,0
Zitella,20,-1000,0
Zoe,55,-1000,0
Zola,45,-1000,0
Zonda,14,-1000,0
Zondra,99,-1000,0
Zonnya,82,-1000,0
Zora,66,-1000,0
Zorah,59,-1000,0
Zorana,96,-1000,0
Zorina,23,-1000,0
Zorine,21,-1000,0
Zsa Zsa,64,-1000,0
Zsazsa,83,-1000,0
Zulema,59,-1000,0
Zuzana,45,-1000,0
