City.Aaren,Value,ValueFaux,y
Shandeigh,78,-1000,0
Shandie,78,-1000,0
Shandra,78,-1000,0
Shandy,78,-1000,0
Shane,78,-1000,0
Shani,78,-1000,0
Shanie,78,-1000,0
Shanna,78,-1000,0
Shannah,78,-1000,0
Shannen,78,-1000,0
Shannon,78,-1000,0
Shanon,78,-1000,0
Shanta,78,-1000,0
Shantee,78,-1000,0
Shara,78,-1000,0
Sharai,78,-1000,0
Shari,78,-1000,0
Sharia,78,-1000,0
Sharity,78,-1000,0
Sharl,78,-1000,0
Sharla,78,-1000,0
Sharleen,78,-1000,0
Sharlene,78,-1000,0
Sharline,78,-1000,0
Sharon,78,-1000,0
Sharona,78,-1000,0
Sharron,78,-1000,0
Sharyl,78,-1000,0
Shaun,78,-1000,0
Shauna,78,-1000,0
Shawn,78,-1000,0
Shawna,78,-1000,0
Shawnee,78,-1000,0
Shay,78,-1000,0
Shayla,78,-1000,0
Shaylah,78,-1000,0
Shaylyn,78,-1000,0
Shaylynn,78,-1000,0
Shayna,78,-1000,0
Shayne,78,-1000,0
Shea,78,-1000,0
Sheba,78,-1000,0
Sheela,78,-1000,0
Sheelagh,78,-1000,0
Sheelah,78,-1000,0
Sheena,78,-1000,0
Sheeree,78,-1000,0
Sheila,78,-1000,0
Sheila-Kathryn,78,-1000,0
Sheilah,78,-1000,0
Shel,78,-1000,0
Shela,78,-1000,0
Shelagh,78,-1000,0
Shelba,78,-1000,0
Shelbi,78,-1000,0
Shelby,78,-1000,0
Shelia,78,-1000,0
Shell,78,-1000,0
Shelley,78,-1000,0
Shelli,78,-1000,0
Shellie,78,-1000,0
Shelly,78,-1000,0
Shena,78,-1000,0
Sher,78,-1000,0
Sheree,78,-1000,0
Sheri,78,-1000,0
Sherie,78,-1000,0
Sherill,78,-1000,0
Sherilyn,78,-1000,0
Sherline,78,-1000,0
Sherri,78,-1000,0
Sherrie,78,-1000,0
Sherry,78,-1000,0
Sherye,78,-1000,0
Sheryl,78,-1000,0
Shina,78,-1000,0
Shir,78,-1000,0
Shirl,78,-1000,0
Shirlee,78,-1000,0
Shirleen,78,-1000,0
Shirlene,78,-1000,0
Shirley,78,-1000,0
Shirline,78,-1000,0
Shoshana,78,-1000,0
Shoshanna,78,-1000,0
Siana,78,-1000,0
Sianna,78,-1000,0
Sib,78,-1000,0
Sibbie,78,-1000,0
Sibby,78,-1000,0
Sibeal,78,-1000,0
Sibel,78,-1000,0
Sibella,78,-1000,0
Sibelle,78,-1000,0
Sibilla,78,-1000,0
Sibley,78,-1000,0
Sibyl,78,-1000,0
Sibylla,78,-1000,0
Sibylle,78,-1000,0
Sidoney,78,-1000,0
Sidonia,78,-1000,0
Sidonnie,78,-1000,0
Sigrid,78,-1000,0
Sile,78,-1000,0
Sileas,78,-1000,0
Silva,78,-1000,0
Silvana,78,-1000,0
Silvia,78,-1000,0
Silvie,78,-1000,0
Simona,78,-1000,0
Simone,78,-1000,0
Simonette,78,-1000,0
Simonne,78,-1000,0
Sindee,78,-1000,0
Siobhan,78,-1000,0
Sioux,78,-1000,0
Siouxie,78,-1000,0
Sisely,78,-1000,0
Sisile,78,-1000,0
Sissie,78,-1000,0
Sissy,78,-1000,0
Siusan,78,-1000,0
Sofia,78,-1000,0
Sofie,78,-1000,0
Sondra,78,-1000,0
Sonia,78,-1000,0
Sonja,78,-1000,0
Sonni,78,-1000,0
Sonnie,78,-1000,0
Sonnnie,78,-1000,0
Sonny,78,-1000,0
Sonya,78,-1000,0
Sophey,78,-1000,0
Sophi,78,-1000,0
Sophia,78,-1000,0
Sophie,78,-1000,0
Sophronia,78,-1000,0
Sorcha,78,-1000,0
Sosanna,78,-1000,0
Stace,78,-1000,0
Stacee,78,-1000,0
Stacey,78,-1000,0
Staci,78,-1000,0
Stacia,78,-1000,0
Stacie,78,-1000,0
Stacy,78,-1000,0
Stafani,78,-1000,0
Star,78,-1000,0
Starla,78,-1000,0
Starlene,78,-1000,0
Starlin,78,-1000,0
Starr,78,-1000,0
Stefa,78,-1000,0
Stefania,78,-1000,0
Stefanie,78,-1000,0
Steffane,78,-1000,0
Steffi,78,-1000,0
Steffie,78,-1000,0
Stella,78,-1000,0
Stepha,78,-1000,0
Stephana,78,-1000,0
Stephani,78,-1000,0
Stephanie,78,-1000,0
Stephannie,78,-1000,0
Stephenie,78,-1000,0
Stephi,78,-1000,0
Stephie,78,-1000,0
Stephine,78,-1000,0
Stesha,78,-1000,0
Stevana,78,-1000,0
Stevena,78,-1000,0
Stoddard,78,-1000,0
Storm,78,-1000,0
Stormi,78,-1000,0
Stormie,78,-1000,0
Stormy,78,-1000,0
Sue,78,-1000,0
Suellen,78,-1000,0
Sukey,78,-1000,0
Suki,78,-1000,0
Sula,78,-1000,0
Sunny,78,-1000,0
Sunshine,78,-1000,0
Susan,78,-1000,0
Susana,78,-1000,0
Susanetta,78,-1000,0
Susann,78,-1000,0
Susanna,78,-1000,0
Susannah,78,-1000,0
Susanne,78,-1000,0
Susette,78,-1000,0
Susi,78,-1000,0
Susie,78,-1000,0
Susy,78,-1000,0
Suzann,78,-1000,0
Suzanna,78,-1000,0
Suzanne,78,-1000,0
Suzette,78,-1000,0
Suzi,78,-1000,0
Suzie,78,-1000,0
Suzy,78,-1000,0
Sybil,78,-1000,0
Sybila,78,-1000,0
Sybilla,78,-1000,0
Sybille,78,-1000,0
Sybyl,78,-1000,0
Sydel,78,-1000,0
Sydelle,78,-1000,0
Sydney,78,-1000,0
Sylvia,78,-1000,0
Tabatha,78,-1000,0
Tabbatha,78,-1000,0
Tabbi,78,-1000,0
Tabbie,78,-1000,0
Tabbitha,78,-1000,0
Tabby,78,-1000,0
Tabina,78,-1000,0
Tabitha,78,-1000,0
Taffy,78,-1000,0
Talia,78,-1000,0
Tallia,78,-1000,0
Tallie,78,-1000,0
Tallou,78,-1000,0
Tallulah,78,-1000,0
Tally,78,-1000,0
Talya,78,-1000,0
Talyah,78,-1000,0
Tamar,78,-1000,0
Tamara,78,-1000,0
Tamarah,78,-1000,0
Tamarra,78,-1000,0
Tamera,78,-1000,0
Tami,78,-1000,0
Tamiko,78,-1000,0
Tamma,78,-1000,0
Tammara,78,-1000,0
Tammi,78,-1000,0
Tammie,78,-1000,0
Tammy,78,-1000,0
Tamqrah,78,-1000,0
Tamra,78,-1000,0
Tana,78,-1000,0
Tandi,78,-1000,0
Tandie,78,-1000,0
Tandy,78,-1000,0
Tanhya,78,-1000,0
Tani,78,-1000,0
Tania,78,-1000,0
Tanitansy,78,-1000,0
Tansy,78,-1000,0
Tanya,78,-1000,0
Tara,78,-1000,0
Tarah,78,-1000,0
Tarra,78,-1000,0
Tarrah,78,-1000,0
Taryn,78,-1000,0
Tasha,78,-1000,0
Tasia,78,-1000,0
Tate,78,-1000,0
Tatiana,78,-1000,0
Tatiania,78,-1000,0
Tatum,78,-1000,0
Tawnya,78,-1000,0
Tawsha,78,-1000,0
Ted,78,-1000,0
Tedda,78,-1000,0
Teddi,78,-1000,0
Teddie,78,-1000,0
Teddy,78,-1000,0
Tedi,78,-1000,0
Tedra,78,-1000,0
Teena,78,-1000,0
TEirtza,78,-1000,0
Teodora,78,-1000,0
Tera,78,-1000,0
Teresa,78,-1000,0
Terese,78,-1000,0
Teresina,78,-1000,0
Teresita,78,-1000,0
Teressa,78,-1000,0
Teri,78,-1000,0
Teriann,78,-1000,0
Terra,78,-1000,0
Terri,78,-1000,0
Terrie,78,-1000,0
Terrijo,78,-1000,0
Terry,78,-1000,0
Terrye,78,-1000,0
Tersina,78,-1000,0
Terza,78,-1000,0
Tess,78,-1000,0
Tessa,78,-1000,0
Tessi,78,-1000,0
Tessie,78,-1000,0
Tessy,78,-1000,0
Thalia,78,-1000,0
Thea,78,-1000,0
Theadora,78,-1000,0
Theda,78,-1000,0
Thekla,78,-1000,0
Thelma,78,-1000,0
Theo,78,-1000,0
Theodora,78,-1000,0
Theodosia,78,-1000,0
Theresa,78,-1000,0
Therese,78,-1000,0
Theresina,78,-1000,0
Theresita,78,-1000,0
Theressa,78,-1000,0
Therine,78,-1000,0
Thia,78,-1000,0
Thomasa,78,-1000,0
Thomasin,78,-1000,0
Thomasina,78,-1000,0
Thomasine,78,-1000,0
Tiena,78,-1000,0
Tierney,78,-1000,0
Tiertza,78,-1000,0
Tiff,78,-1000,0
Tiffani,78,-1000,0
Tiffanie,78,-1000,0
Tiffany,78,-1000,0
Tiffi,78,-1000,0
Tiffie,78,-1000,0
Tiffy,78,-1000,0
Tilda,78,-1000,0
Tildi,78,-1000,0
Tildie,78,-1000,0
Tildy,78,-1000,0
Tillie,78,-1000,0
Tilly,78,-1000,0
Tim,78,-1000,0
Timi,78,-1000,0
Timmi,78,-1000,0
Timmie,78,-1000,0
Timmy,78,-1000,0
Timothea,78,-1000,0
Tina,78,-1000,0
Tine,78,-1000,0
Tiphani,78,-1000,0
Tiphanie,78,-1000,0
Tiphany,78,-1000,0
Tish,78,-1000,0
Tisha,78,-1000,0
Tobe,78,-1000,0
Tobey,78,-1000,0
Tobi,78,-1000,0
Toby,78,-1000,0
Tobye,78,-1000,0
Toinette,78,-1000,0
Toma,78,-1000,0
Tomasina,78,-1000,0
Tomasine,78,-1000,0
Tomi,78,-1000,0
Tommi,78,-1000,0
Tommie,78,-1000,0
Tommy,78,-1000,0
Toni,78,-1000,0
Tonia,78,-1000,0
Tonie,78,-1000,0
Tony,78,-1000,0
Tonya,78,-1000,0
Tonye,78,-1000,0
Tootsie,78,-1000,0
Torey,78,-1000,0
Tori,78,-1000,0
Torie,78,-1000,0
Torrie,78,-1000,0
Tory,78,-1000,0
Tova,78,-1000,0
Tove,78,-1000,0
Tracee,78,-1000,0
Tracey,78,-1000,0
Traci,78,-1000,0
Tracie,78,-1000,0
Tracy,78,-1000,0
Trenna,78,-1000,0
Tresa,78,-1000,0
Trescha,78,-1000,0
Tressa,78,-1000,0
Tricia,78,-1000,0
Trina,78,-1000,0
Trish,78,-1000,0
Trisha,78,-1000,0
Trista,78,-1000,0
Trix,78,-1000,0
Trixi,78,-1000,0
Trixie,78,-1000,0
Trixy,78,-1000,0
Truda,78,-1000,0
Trude,78,-1000,0
Trudey,78,-1000,0
Trudi,78,-1000,0
Trudie,78,-1000,0
Trudy,78,-1000,0
Trula,78,-1000,0
Tuesday,78,-1000,0
Twila,78,-1000,0
Twyla,78,-1000,0
Tybi,78,-1000,0
Tybie,78,-1000,0
Tyne,78,-1000,0
Ula,78,-1000,0
Ulla,78,-1000,0
Ulrica,78,-1000,0
Ulrika,78,-1000,0
Ulrikaumeko,78,-1000,0
Ulrike,78,-1000,0
Umeko,78,-1000,0
Una,78,-1000,0
Ursa,78,-1000,0
Ursala,78,-1000,0
Ursola,78,-1000,0
Ursula,78,-1000,0
Ursulina,78,-1000,0
Ursuline,78,-1000,0
Uta,78,-1000,0
Val,78,-1000,0
Valaree,78,-1000,0
Valaria,78,-1000,0
Vale,78,-1000,0
Valeda,78,-1000,0
Valencia,78,-1000,0
Valene,78,-1000,0
Valenka,78,-1000,0
Valentia,78,-1000,0
Valentina,78,-1000,0
Valentine,78,-1000,0
Valera,78,-1000,0
Valeria,78,-1000,0
Valerie,78,-1000,0
Valery,78,-1000,0
Valerye,78,-1000,0
Valida,78,-1000,0
Valina,78,-1000,0
Valli,78,-1000,0
Vallie,78,-1000,0
Vally,78,-1000,0
Valma,78,-1000,0
Valry,78,-1000,0
Van,78,-1000,0
Vanda,78,-1000,0
Vanessa,78,-1000,0
Vania,78,-1000,0
Vanna,78,-1000,0
Vanni,78,-1000,0
Vannie,78,-1000,0
Vanny,78,-1000,0
Vanya,78,-1000,0
Veda,78,-1000,0
Velma,78,-1000,0
Velvet,78,-1000,0
Venita,78,-1000,0
Venus,78,-1000,0
Vera,78,-1000,0
Veradis,78,-1000,0
Vere,78,-1000,0
Verena,78,-1000,0
Verene,78,-1000,0
Veriee,78,-1000,0
Verile,78,-1000,0
Verina,78,-1000,0
Verine,78,-1000,0
Verla,78,-1000,0
Verna,78,-1000,0
Vernice,78,-1000,0
Veronica,78,-1000,0
Veronika,78,-1000,0
Veronike,78,-1000,0
Veronique,78,-1000,0
Vevay,78,-1000,0
Vi,78,-1000,0
Vicki,78,-1000,0
Vickie,78,-1000,0
Vicky,78,-1000,0
Victoria,78,-1000,0
Vida,78,-1000,0
Viki,78,-1000,0
Vikki,78,-1000,0
Vikky,78,-1000,0
Vilhelmina,78,-1000,0
Vilma,78,-1000,0
Vin,78,-1000,0
Vina,78,-1000,0
Vinita,78,-1000,0
Vinni,78,-1000,0
Vinnie,78,-1000,0
Vinny,78,-1000,0
Viola,78,-1000,0
Violante,78,-1000,0
Viole,78,-1000,0
Violet,78,-1000,0
Violetta,78,-1000,0
Violette,78,-1000,0
Virgie,78,-1000,0
Virgina,78,-1000,0
Virginia,78,-1000,0
Virginie,78,-1000,0
Vita,78,-1000,0
Vitia,78,-1000,0
Vitoria,78,-1000,0
Vittoria,78,-1000,0
Viv,78,-1000,0
Viva,78,-1000,0
Vivi,78,-1000,0
Vivia,78,-1000,0
Vivian,78,-1000,0
Viviana,78,-1000,0
Vivianna,78,-1000,0
Vivianne,78,-1000,0
Vivie,78,-1000,0
Vivien,78,-1000,0
Viviene,78,-1000,0
Vivienne,78,-1000,0
Viviyan,78,-1000,0
Vivyan,78,-1000,0
Vivyanne,78,-1000,0
Vonni,78,-1000,0
Vonnie,78,-1000,0
Vonny,78,-1000,0
Vyky,78,-1000,0
Wallie,78,-1000,0
Wallis,78,-1000,0
Walliw,78,-1000,0
Wally,78,-1000,0
Waly,78,-1000,0
Wanda,78,-1000,0
Wandie,78,-1000,0
Wandis,78,-1000,0
Waneta,78,-1000,0
Wanids,78,-1000,0
Wenda,78,-1000,0
Wendeline,78,-1000,0
Wendi,78,-1000,0
Wendie,78,-1000,0
Wendy,78,-1000,0
Wendye,78,-1000,0
Wenona,78,-1000,0
Wenonah,78,-1000,0
Whitney,78,-1000,0
Wileen,78,-1000,0
Wilhelmina,78,-1000,0
Wilhelmine,78,-1000,0
Wilie,78,-1000,0
Willa,78,-1000,0
Willabella,78,-1000,0
Willamina,78,-1000,0
Willetta,78,-1000,0
Willette,78,-1000,0
Willi,78,-1000,0
Willie,78,-1000,0
Willow,78,-1000,0
Willy,78,-1000,0
Willyt,78,-1000,0
Wilma,78,-1000,0
Wilmette,78,-1000,0
Wilona,78,-1000,0
Wilone,78,-1000,0
Wilow,78,-1000,0
Windy,78,-1000,0
Wini,78,-1000,0
Winifred,78,-1000,0
Winna,78,-1000,0
Winnah,78,-1000,0
Winne,78,-1000,0
Winni,78,-1000,0
Winnie,78,-1000,0
Winnifred,78,-1000,0
Winny,78,-1000,0
Winona,78,-1000,0
Winonah,78,-1000,0
Wren,78,-1000,0
Wrennie,78,-1000,0
Wylma,78,-1000,0
Wynn,78,-1000,0
Wynne,78,-1000,0
Wynnie,78,-1000,0
Wynny,78,-1000,0
Xaviera,78,-1000,0
Xena,78,-1000,0
Xenia,78,-1000,0
Xylia,78,-1000,0
Xylina,78,-1000,0
Yalonda,78,-1000,0
Yasmeen,78,-1000,0
Yasmin,78,-1000,0
Yelena,78,-1000,0
Yetta,78,-1000,0
Yettie,78,-1000,0
Yetty,78,-1000,0
Yevette,78,-1000,0
Ynes,78,-1000,0
Ynez,78,-1000,0
Yoko,78,-1000,0
Yolanda,78,-1000,0
Yolande,78,-1000,0
Yolane,78,-1000,0
Yolanthe,78,-1000,0
Yoshi,78,-1000,0
Yoshiko,78,-1000,0
Yovonnda,78,-1000,0
Ysabel,78,-1000,0
Yvette,78,-1000,0
Yvonne,78,-1000,0
Zabrina,78,-1000,0
Zahara,78,-1000,0
Zandra,78,-1000,0
Zaneta,78,-1000,0
Zara,78,-1000,0
Zarah,78,-1000,0
Zaria,78,-1000,0
Zarla,78,-1000,0
Zea,78,-1000,0
Zelda,78,-1000,0
Zelma,78,-1000,0
Zena,78,-1000,0
Zenia,78,-1000,0
Zia,78,-1000,0
Zilvia,78,-1000,0
Zita,78,-1000,0
Zitella,78,-1000,0
Zoe,78,-1000,0
Zola,78,-1000,0
Zonda,78,-1000,0
Zondra,78,-1000,0
Zonnya,78,-1000,0
Zora,78,-1000,0
Zorah,78,-1000,0
Zorana,78,-1000,0
Zorina,78,-1000,0
Zorine,78,-1000,0
Zsa Zsa,78,-1000,0
Zsazsa,78,-1000,0
Zulema,78,-1000,0
Zuzana,78,-1000,0
